uses_https,suspicious_patterns_count,domain_age_days,uses_suspicious_tld,domain_length,uses_ip,redirects,subdomains_count,url_length,label
0.0,4.0,91.0,1.0,48.0,1.0,4.0,2.0,113.0,1.0
0.0,7.0,51.0,0.0,39.0,0.0,3.0,4.0,135.0,1.0
1.0,0.0,58.0,1.0,24.0,0.0,0.0,1.0,30.0,0.0
1.0,7.0,27.0,1.0,19.0,1.0,6.0,5.0,109.0,1.0
0.0,0.0,5072.0,0.0,21.0,0.0,0.0,2.0,43.0,0.0
0.0,5.0,72.0,1.0,29.0,0.0,0.0,4.0,138.0,1.0
1.0,0.0,127.0,0.0,6.0,0.0,1.0,0.0,14.0,0.0
1.0,5.0,66.0,1.0,44.0,0.0,5.0,1.0,197.0,1.0
0.0,4.0,89.0,0.0,45.0,0.0,2.0,1.0,184.0,1.0
0.0,3.0,25.0,0.0,28.0,1.0,4.0,3.0,178.0,1.0
1.0,4.0,7.0,1.0,43.0,0.0,3.0,4.0,156.0,1.0
1.0,3.0,105.0,0.0,43.0,0.0,4.0,2.0,151.0,1.0
1.0,1.0,4753.0,0.0,20.0,0.0,0.0,2.0,36.0,0.0
1.0,7.0,75.0,1.0,46.0,0.0,0.0,1.0,191.0,1.0
1.0,7.0,97.0,0.0,46.0,1.0,4.0,1.0,109.0,1.0
1.0,0.0,5328.0,0.0,12.0,0.0,0.0,1.0,48.0,0.0
1.0,0.0,6805.0,0.0,3.0,0.0,0.0,0.0,64.0,0.0
1.0,0.0,5202.0,0.0,10.0,0.0,0.0,0.0,40.0,0.0
0.0,4.0,114.0,0.0,28.0,1.0,3.0,4.0,110.0,1.0
1.0,1.0,2108.0,0.0,23.0,1.0,0.0,0.0,10.0,0.0
1.0,1.0,6140.0,1.0,14.0,0.0,0.0,2.0,42.0,0.0
0.0,6.0,14.0,0.0,25.0,1.0,3.0,4.0,133.0,1.0
1.0,0.0,3732.0,0.0,23.0,1.0,1.0,1.0,51.0,0.0
1.0,1.0,1921.0,1.0,8.0,0.0,0.0,1.0,14.0,0.0
0.0,5.0,38.0,0.0,29.0,1.0,3.0,3.0,184.0,1.0
0.0,0.0,8328.0,0.0,12.0,1.0,0.0,2.0,46.0,0.0
1.0,5.0,47.0,0.0,45.0,1.0,1.0,0.0,142.0,1.0
1.0,1.0,7432.0,0.0,20.0,0.0,0.0,1.0,74.0,0.0
0.0,1.0,853.0,0.0,16.0,0.0,0.0,0.0,56.0,0.0
0.0,0.0,4530.0,0.0,14.0,0.0,0.0,2.0,65.0,0.0
1.0,0.0,3686.0,0.0,4.0,0.0,1.0,1.0,50.0,0.0
0.0,5.0,153.0,0.0,16.0,1.0,4.0,3.0,200.0,1.0
1.0,0.0,6131.0,1.0,9.0,1.0,0.0,2.0,43.0,0.0
1.0,1.0,1420.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0
1.0,1.0,8039.0,1.0,14.0,0.0,2.0,0.0,32.0,0.0
1.0,7.0,129.0,0.0,43.0,1.0,0.0,3.0,153.0,1.0
1.0,0.0,4318.0,1.0,24.0,0.0,1.0,1.0,20.0,0.0
1.0,7.0,51.0,1.0,10.0,0.0,0.0,1.0,66.0,1.0
1.0,1.0,1122.0,0.0,7.0,0.0,1.0,2.0,56.0,0.0
0.0,3.0,42.0,1.0,25.0,1.0,0.0,5.0,68.0,1.0
0.0,4.0,8.0,0.0,18.0,1.0,8.0,0.0,196.0,1.0
0.0,2.0,124.0,1.0,37.0,0.0,0.0,5.0,146.0,1.0
1.0,1.0,8732.0,0.0,24.0,0.0,1.0,1.0,64.0,0.0
0.0,1.0,9353.0,0.0,20.0,1.0,1.0,0.0,71.0,0.0
0.0,3.0,15.0,0.0,12.0,1.0,0.0,5.0,96.0,1.0
1.0,1.0,8346.0,0.0,8.0,0.0,0.0,2.0,38.0,0.0
1.0,0.0,8009.0,0.0,5.0,1.0,1.0,2.0,45.0,0.0
0.0,2.0,60.0,1.0,13.0,1.0,0.0,3.0,145.0,1.0
1.0,0.0,5374.0,0.0,5.0,0.0,0.0,0.0,63.0,0.0
1.0,1.0,4571.0,0.0,14.0,0.0,1.0,2.0,69.0,0.0
1.0,0.0,2341.0,0.0,23.0,0.0,0.0,2.0,36.0,0.0
0.0,4.0,26.0,0.0,49.0,1.0,0.0,3.0,159.0,1.0
1.0,3.0,3229.0,0.0,15.0,0.0,2.0,1.0,58.0,0.0
1.0,8.0,99.0,1.0,23.0,0.0,5.0,2.0,99.0,1.0
1.0,1.0,6911.0,1.0,20.0,0.0,0.0,1.0,14.0,0.0
1.0,0.0,4895.0,1.0,22.0,0.0,2.0,1.0,28.0,0.0
1.0,1.0,3368.0,0.0,5.0,0.0,1.0,0.0,64.0,0.0
1.0,0.0,7491.0,0.0,6.0,0.0,1.0,2.0,48.0,0.0
1.0,0.0,2178.0,0.0,11.0,0.0,0.0,1.0,70.0,0.0
1.0,7.0,127.0,1.0,33.0,0.0,5.0,2.0,146.0,1.0
0.0,5.0,29.0,0.0,11.0,0.0,0.0,0.0,101.0,1.0
1.0,1.0,7843.0,1.0,14.0,0.0,1.0,0.0,16.0,0.0
1.0,0.0,8877.0,0.0,13.0,0.0,0.0,2.0,12.0,0.0
1.0,1.0,778.0,0.0,10.0,0.0,1.0,2.0,77.0,0.0
1.0,1.0,5140.0,0.0,16.0,0.0,1.0,0.0,39.0,0.0
0.0,5.0,67.0,0.0,31.0,1.0,0.0,3.0,149.0,1.0
1.0,0.0,2107.0,0.0,20.0,0.0,0.0,2.0,17.0,0.0
1.0,1.0,2489.0,0.0,23.0,1.0,1.0,0.0,63.0,0.0
0.0,4.0,26.0,0.0,34.0,1.0,1.0,0.0,175.0,1.0
1.0,0.0,2797.0,0.0,16.0,0.0,1.0,2.0,39.0,0.0
1.0,1.0,9548.0,0.0,19.0,1.0,0.0,1.0,54.0,0.0
1.0,0.0,8701.0,0.0,25.0,0.0,0.0,2.0,67.0,0.0
0.0,7.0,90.0,1.0,20.0,1.0,4.0,5.0,113.0,1.0
1.0,1.0,6894.0,0.0,3.0,0.0,0.0,2.0,32.0,0.0
1.0,1.0,1450.0,1.0,9.0,1.0,1.0,2.0,55.0,0.0
1.0,0.0,8342.0,0.0,5.0,0.0,1.0,0.0,50.0,0.0
0.0,3.0,118.0,0.0,43.0,0.0,2.0,4.0,63.0,1.0
1.0,5.0,26.0,1.0,24.0,0.0,0.0,3.0,134.0,1.0
1.0,2.0,80.0,0.0,19.0,1.0,8.0,5.0,137.0,1.0
0.0,9.0,128.0,1.0,26.0,0.0,2.0,1.0,55.0,1.0
1.0,7.0,28.0,0.0,48.0,0.0,2.0,1.0,166.0,1.0
1.0,0.0,9395.0,1.0,21.0,0.0,1.0,0.0,53.0,0.0
0.0,3.0,79.0,0.0,30.0,1.0,2.0,1.0,58.0,1.0
0.0,1.0,5755.0,1.0,7.0,1.0,0.0,1.0,37.0,0.0
0.0,0.0,1006.0,0.0,13.0,0.0,0.0,1.0,45.0,0.0
0.0,4.0,6263.0,0.0,11.0,0.0,4.0,1.0,15.0,0.0
0.0,2.0,104.0,0.0,9.0,0.0,0.0,2.0,71.0,0.0
0.0,1.0,22.0,0.0,20.0,1.0,5.0,5.0,146.0,1.0
0.0,5.0,47.0,1.0,46.0,1.0,0.0,1.0,76.0,1.0
1.0,1.0,9888.0,0.0,20.0,0.0,2.0,1.0,43.0,0.0
1.0,2.0,3728.0,0.0,13.0,0.0,0.0,2.0,66.0,0.0
0.0,5.0,48.0,0.0,38.0,1.0,4.0,2.0,105.0,1.0
0.0,0.0,3989.0,0.0,20.0,0.0,1.0,1.0,33.0,0.0
1.0,1.0,7031.0,0.0,13.0,0.0,0.0,1.0,43.0,0.0
1.0,5.0,49.0,0.0,29.0,0.0,6.0,1.0,57.0,1.0
1.0,3.0,146.0,1.0,42.0,1.0,4.0,1.0,190.0,1.0
0.0,6.0,115.0,1.0,16.0,0.0,1.0,5.0,69.0,1.0
1.0,0.0,752.0,1.0,19.0,0.0,0.0,2.0,65.0,0.0
1.0,0.0,7072.0,0.0,5.0,0.0,0.0,2.0,46.0,0.0
1.0,0.0,5651.0,0.0,11.0,0.0,1.0,1.0,18.0,0.0
1.0,0.0,6340.0,1.0,24.0,1.0,0.0,2.0,58.0,0.0
1.0,1.0,7540.0,0.0,7.0,0.0,1.0,2.0,60.0,0.0
1.0,7.0,27.0,1.0,19.0,0.0,0.0,3.0,105.0,1.0
1.0,6.0,21.0,0.0,27.0,1.0,2.0,5.0,103.0,1.0
0.0,0.0,3464.0,0.0,10.0,0.0,1.0,1.0,64.0,0.0
1.0,3.0,26.0,1.0,29.0,0.0,1.0,5.0,59.0,1.0
1.0,1.0,9589.0,0.0,16.0,0.0,0.0,2.0,34.0,0.0
0.0,3.0,63.0,0.0,45.0,1.0,5.0,5.0,194.0,1.0
1.0,1.0,1722.0,0.0,20.0,0.0,1.0,2.0,10.0,0.0
1.0,2.0,6116.0,0.0,14.0,0.0,1.0,0.0,73.0,0.0
1.0,2.0,3305.0,0.0,6.0,0.0,0.0,0.0,79.0,0.0
1.0,0.0,1997.0,1.0,13.0,1.0,0.0,1.0,60.0,0.0
1.0,0.0,6110.0,1.0,14.0,0.0,1.0,2.0,35.0,0.0
1.0,4.0,66.0,0.0,19.0,0.0,2.0,4.0,145.0,1.0
1.0,5.0,90.0,1.0,28.0,1.0,5.0,5.0,142.0,1.0
0.0,0.0,7243.0,0.0,5.0,0.0,2.0,2.0,30.0,0.0
1.0,2.0,6617.0,0.0,22.0,0.0,2.0,2.0,43.0,0.0
1.0,2.0,5011.0,1.0,3.0,0.0,0.0,1.0,69.0,0.0
1.0,0.0,138.0,0.0,4.0,1.0,0.0,1.0,64.0,0.0
1.0,5.0,141.0,1.0,44.0,1.0,3.0,2.0,159.0,1.0
1.0,5.0,42.0,1.0,49.0,1.0,0.0,0.0,118.0,1.0
1.0,1.0,1624.0,0.0,19.0,1.0,2.0,1.0,51.0,0.0
0.0,5.0,105.0,0.0,34.0,1.0,0.0,1.0,178.0,1.0
1.0,1.0,2001.0,0.0,11.0,0.0,1.0,2.0,21.0,0.0
1.0,1.0,3499.0,1.0,24.0,0.0,0.0,0.0,60.0,0.0
1.0,4.0,20.0,0.0,41.0,0.0,1.0,4.0,143.0,1.0
1.0,1.0,8823.0,1.0,22.0,1.0,3.0,0.0,23.0,0.0
0.0,1.0,26.0,0.0,27.0,1.0,0.0,0.0,169.0,1.0
1.0,1.0,392.0,0.0,12.0,1.0,0.0,0.0,46.0,0.0
1.0,2.0,5599.0,0.0,17.0,0.0,2.0,2.0,76.0,0.0
1.0,6.0,31.0,0.0,11.0,1.0,2.0,2.0,154.0,1.0
1.0,1.0,6225.0,0.0,7.0,0.0,0.0,1.0,32.0,0.0
1.0,5.0,9.0,1.0,26.0,1.0,2.0,0.0,96.0,1.0
1.0,0.0,9119.0,1.0,16.0,1.0,0.0,0.0,48.0,0.0
0.0,5.0,54.0,1.0,43.0,0.0,6.0,5.0,64.0,1.0
1.0,2.0,9560.0,0.0,19.0,1.0,2.0,2.0,68.0,0.0
1.0,4.0,111.0,0.0,37.0,0.0,5.0,3.0,163.0,1.0
1.0,6.0,114.0,1.0,25.0,1.0,8.0,2.0,174.0,1.0
1.0,0.0,248.0,0.0,5.0,1.0,2.0,1.0,77.0,0.0
1.0,1.0,5193.0,1.0,5.0,0.0,0.0,2.0,14.0,0.0
0.0,5.0,9.0,0.0,20.0,1.0,2.0,0.0,151.0,1.0
1.0,0.0,2727.0,0.0,4.0,0.0,0.0,1.0,40.0,0.0
1.0,0.0,5959.0,0.0,9.0,0.0,1.0,2.0,78.0,0.0
0.0,2.0,37.0,1.0,21.0,0.0,1.0,0.0,121.0,1.0
1.0,0.0,1328.0,1.0,10.0,0.0,1.0,2.0,75.0,0.0
1.0,0.0,8852.0,0.0,15.0,0.0,2.0,2.0,15.0,0.0
0.0,5.0,19.0,0.0,29.0,0.0,0.0,1.0,159.0,1.0
1.0,0.0,4305.0,0.0,24.0,1.0,3.0,1.0,31.0,0.0
1.0,2.0,4240.0,1.0,4.0,0.0,0.0,0.0,17.0,0.0
0.0,6.0,94.0,0.0,39.0,0.0,2.0,5.0,181.0,1.0
1.0,0.0,6227.0,0.0,18.0,0.0,2.0,1.0,11.0,0.0
1.0,2.0,7894.0,0.0,18.0,0.0,1.0,0.0,56.0,0.0
0.0,1.0,8.0,1.0,19.0,1.0,2.0,4.0,142.0,1.0
0.0,4.0,89.0,1.0,24.0,0.0,1.0,1.0,84.0,1.0
1.0,4.0,65.0,1.0,25.0,0.0,4.0,0.0,176.0,1.0
1.0,1.0,7124.0,0.0,8.0,1.0,0.0,0.0,72.0,0.0
1.0,0.0,8092.0,0.0,5.0,0.0,1.0,1.0,29.0,0.0
0.0,4.0,94.0,0.0,12.0,1.0,5.0,1.0,178.0,1.0
1.0,4.0,87.0,1.0,12.0,1.0,2.0,3.0,185.0,1.0
1.0,8.0,95.0,0.0,25.0,1.0,2.0,1.0,198.0,1.0
1.0,4.0,155.0,1.0,33.0,1.0,5.0,3.0,52.0,1.0
1.0,1.0,2781.0,0.0,6.0,0.0,2.0,1.0,19.0,0.0
0.0,4.0,23.0,1.0,36.0,1.0,3.0,3.0,113.0,1.0
1.0,1.0,6001.0,0.0,16.0,1.0,0.0,1.0,46.0,0.0
1.0,5.0,147.0,0.0,38.0,1.0,1.0,0.0,121.0,1.0
0.0,0.0,6136.0,0.0,19.0,0.0,0.0,2.0,15.0,0.0
1.0,1.0,9835.0,0.0,15.0,0.0,2.0,2.0,43.0,0.0
1.0,0.0,8846.0,0.0,9.0,0.0,1.0,1.0,48.0,0.0
1.0,0.0,7476.0,0.0,23.0,0.0,1.0,0.0,39.0,0.0
1.0,2.0,5688.0,0.0,7.0,1.0,2.0,1.0,19.0,0.0
0.0,1.0,7344.0,0.0,19.0,0.0,2.0,2.0,19.0,0.0
0.0,2.0,125.0,0.0,31.0,1.0,1.0,2.0,150.0,1.0
1.0,1.0,8493.0,0.0,17.0,0.0,3.0,2.0,13.0,0.0
1.0,0.0,5377.0,1.0,15.0,0.0,1.0,0.0,66.0,0.0
0.0,6.0,82.0,0.0,30.0,1.0,2.0,2.0,151.0,1.0
0.0,4.0,10.0,0.0,19.0,0.0,0.0,3.0,139.0,1.0
1.0,0.0,2339.0,0.0,22.0,0.0,0.0,2.0,80.0,0.0
0.0,4.0,9.0,1.0,41.0,0.0,0.0,1.0,78.0,1.0
1.0,0.0,8394.0,0.0,12.0,0.0,1.0,1.0,49.0,0.0
1.0,7.0,66.0,1.0,39.0,0.0,1.0,1.0,106.0,1.0
1.0,0.0,545.0,0.0,6.0,0.0,1.0,2.0,22.0,0.0
0.0,7.0,94.0,0.0,44.0,1.0,8.0,3.0,119.0,1.0
0.0,0.0,4428.0,0.0,20.0,1.0,0.0,0.0,33.0,0.0
1.0,6.0,62.0,1.0,17.0,0.0,0.0,1.0,165.0,1.0
1.0,0.0,5595.0,0.0,11.0,1.0,2.0,2.0,15.0,0.0
1.0,1.0,291.0,1.0,22.0,0.0,2.0,0.0,76.0,0.0
1.0,1.0,2000.0,1.0,20.0,0.0,1.0,1.0,62.0,0.0
0.0,0.0,5811.0,0.0,5.0,1.0,0.0,0.0,65.0,0.0
0.0,8.0,10.0,0.0,16.0,1.0,1.0,5.0,170.0,1.0
1.0,1.0,3204.0,0.0,25.0,0.0,1.0,1.0,66.0,0.0
0.0,4.0,14.0,1.0,22.0,1.0,0.0,0.0,143.0,1.0
1.0,5.0,144.0,1.0,27.0,0.0,0.0,4.0,55.0,1.0
1.0,7.0,49.0,1.0,16.0,1.0,4.0,1.0,115.0,1.0
1.0,5.0,47.0,0.0,23.0,1.0,2.0,2.0,192.0,1.0
1.0,0.0,554.0,1.0,20.0,1.0,0.0,1.0,13.0,0.0
0.0,2.0,41.0,0.0,13.0,0.0,0.0,4.0,130.0,1.0
1.0,5.0,53.0,0.0,41.0,1.0,2.0,4.0,105.0,1.0
0.0,4.0,86.0,1.0,48.0,0.0,2.0,1.0,154.0,1.0
1.0,4.0,36.0,0.0,29.0,1.0,1.0,3.0,184.0,1.0
0.0,4.0,43.0,0.0,40.0,1.0,1.0,2.0,130.0,1.0
0.0,7.0,22.0,0.0,14.0,0.0,3.0,0.0,160.0,1.0
0.0,6.0,50.0,0.0,42.0,1.0,1.0,5.0,161.0,1.0
0.0,5.0,67.0,1.0,45.0,1.0,2.0,1.0,165.0,1.0
1.0,6.0,137.0,1.0,32.0,1.0,2.0,4.0,114.0,1.0
1.0,1.0,7957.0,1.0,14.0,0.0,1.0,2.0,14.0,0.0
0.0,6.0,26.0,0.0,24.0,0.0,5.0,5.0,112.0,1.0
0.0,0.0,3566.0,0.0,11.0,0.0,0.0,1.0,14.0,0.0
0.0,0.0,1317.0,1.0,21.0,0.0,0.0,0.0,69.0,0.0
1.0,0.0,407.0,0.0,20.0,1.0,1.0,0.0,57.0,0.0
1.0,2.0,2245.0,1.0,22.0,1.0,0.0,1.0,72.0,0.0
1.0,0.0,5397.0,0.0,5.0,0.0,0.0,1.0,54.0,0.0
1.0,0.0,5286.0,1.0,15.0,1.0,3.0,0.0,75.0,0.0
0.0,6.0,30.0,1.0,11.0,1.0,8.0,0.0,185.0,1.0
1.0,0.0,3930.0,0.0,3.0,0.0,2.0,1.0,10.0,0.0
0.0,7.0,35.0,0.0,12.0,1.0,0.0,2.0,103.0,1.0
0.0,4.0,62.0,0.0,24.0,0.0,0.0,4.0,88.0,1.0
1.0,6.0,81.0,0.0,32.0,1.0,0.0,3.0,144.0,1.0
1.0,1.0,4268.0,0.0,25.0,1.0,0.0,0.0,26.0,0.0
0.0,3.0,10.0,0.0,35.0,1.0,1.0,1.0,195.0,1.0
0.0,5.0,65.0,1.0,44.0,0.0,3.0,2.0,108.0,1.0
1.0,0.0,4284.0,1.0,23.0,0.0,0.0,1.0,47.0,0.0
0.0,4.0,59.0,0.0,12.0,1.0,1.0,1.0,115.0,1.0
0.0,6.0,39.0,0.0,13.0,1.0,0.0,5.0,98.0,1.0
1.0,5.0,51.0,0.0,24.0,0.0,0.0,5.0,182.0,1.0
1.0,2.0,4.0,0.0,11.0,1.0,3.0,5.0,195.0,1.0
1.0,1.0,9984.0,0.0,24.0,0.0,0.0,1.0,15.0,0.0
1.0,3.0,56.0,0.0,38.0,1.0,3.0,4.0,151.0,1.0
0.0,0.0,2207.0,1.0,25.0,1.0,1.0,2.0,50.0,0.0
0.0,7.0,49.0,1.0,17.0,1.0,6.0,5.0,144.0,1.0
1.0,0.0,480.0,1.0,9.0,0.0,1.0,2.0,30.0,0.0
1.0,1.0,7474.0,0.0,15.0,0.0,0.0,1.0,12.0,0.0
1.0,0.0,7747.0,0.0,16.0,1.0,3.0,2.0,65.0,0.0
0.0,7.0,87.0,0.0,27.0,0.0,5.0,3.0,95.0,1.0
1.0,0.0,4222.0,0.0,16.0,0.0,0.0,2.0,13.0,0.0
1.0,4.0,61.0,1.0,19.0,0.0,2.0,5.0,98.0,1.0
1.0,1.0,7140.0,0.0,23.0,0.0,2.0,1.0,73.0,0.0
1.0,1.0,14.0,1.0,11.0,0.0,5.0,4.0,141.0,1.0
1.0,4.0,17.0,0.0,35.0,0.0,8.0,0.0,176.0,1.0
1.0,1.0,3405.0,0.0,19.0,0.0,0.0,1.0,32.0,0.0
1.0,3.0,55.0,1.0,14.0,1.0,1.0,0.0,84.0,1.0
0.0,6.0,46.0,0.0,37.0,0.0,1.0,4.0,156.0,1.0
1.0,0.0,8675.0,0.0,23.0,0.0,1.0,0.0,78.0,0.0
1.0,0.0,3470.0,0.0,7.0,0.0,1.0,2.0,70.0,0.0
0.0,0.0,4203.0,1.0,4.0,0.0,0.0,2.0,14.0,0.0
1.0,6.0,134.0,1.0,16.0,0.0,5.0,4.0,181.0,1.0
0.0,3.0,155.0,1.0,11.0,0.0,1.0,2.0,142.0,1.0
0.0,6.0,48.0,1.0,41.0,0.0,2.0,1.0,57.0,1.0
1.0,6.0,17.0,1.0,11.0,0.0,3.0,5.0,165.0,1.0
1.0,1.0,9206.0,0.0,22.0,0.0,0.0,0.0,45.0,0.0
1.0,0.0,8377.0,0.0,18.0,0.0,3.0,1.0,25.0,0.0
0.0,2.0,25.0,1.0,23.0,1.0,0.0,1.0,134.0,1.0
1.0,0.0,2682.0,0.0,10.0,1.0,0.0,0.0,56.0,0.0
1.0,5.0,57.0,0.0,35.0,1.0,2.0,1.0,193.0,1.0
1.0,5.0,3.0,0.0,38.0,1.0,0.0,1.0,183.0,1.0
1.0,6.0,57.0,0.0,25.0,0.0,7.0,5.0,98.0,1.0
1.0,0.0,3999.0,0.0,16.0,1.0,1.0,1.0,17.0,0.0
1.0,1.0,8184.0,0.0,22.0,0.0,1.0,2.0,30.0,0.0
1.0,3.0,89.0,0.0,16.0,1.0,3.0,1.0,192.0,1.0
1.0,0.0,5773.0,0.0,4.0,0.0,1.0,0.0,66.0,0.0
0.0,3.0,133.0,1.0,23.0,0.0,2.0,1.0,65.0,1.0
1.0,0.0,172.0,0.0,15.0,0.0,1.0,1.0,72.0,0.0
0.0,5.0,73.0,0.0,12.0,0.0,1.0,1.0,185.0,1.0
1.0,5.0,29.0,0.0,11.0,0.0,0.0,0.0,135.0,1.0
1.0,1.0,3069.0,0.0,21.0,0.0,1.0,1.0,53.0,0.0
1.0,3.0,81.0,0.0,23.0,0.0,9.0,5.0,116.0,1.0
1.0,0.0,9522.0,0.0,16.0,1.0,0.0,1.0,54.0,0.0
1.0,0.0,2878.0,1.0,22.0,0.0,1.0,1.0,26.0,0.0
1.0,0.0,279.0,0.0,22.0,0.0,1.0,2.0,15.0,0.0
1.0,0.0,9968.0,1.0,23.0,1.0,0.0,2.0,59.0,0.0
0.0,0.0,4729.0,1.0,23.0,0.0,1.0,0.0,20.0,0.0
1.0,4.0,120.0,0.0,23.0,0.0,5.0,1.0,158.0,1.0
1.0,0.0,7841.0,0.0,11.0,0.0,0.0,1.0,31.0,0.0
1.0,2.0,9276.0,0.0,13.0,0.0,2.0,2.0,41.0,0.0
0.0,0.0,4933.0,0.0,10.0,0.0,0.0,2.0,44.0,0.0
1.0,8.0,41.0,1.0,22.0,1.0,0.0,4.0,127.0,1.0
0.0,5.0,6.0,0.0,49.0,1.0,0.0,0.0,108.0,1.0
1.0,1.0,5307.0,0.0,3.0,0.0,2.0,1.0,71.0,0.0
1.0,2.0,6056.0,0.0,13.0,1.0,0.0,1.0,53.0,0.0
1.0,5.0,71.0,0.0,39.0,0.0,6.0,4.0,134.0,1.0
1.0,1.0,6421.0,0.0,18.0,0.0,0.0,0.0,14.0,0.0
1.0,5.0,99.0,1.0,42.0,0.0,5.0,4.0,51.0,1.0
1.0,1.0,7661.0,0.0,20.0,0.0,0.0,1.0,41.0,0.0
0.0,0.0,9069.0,0.0,7.0,0.0,0.0,2.0,78.0,0.0
0.0,5.0,59.0,0.0,32.0,1.0,2.0,3.0,113.0,1.0
1.0,4.0,113.0,0.0,41.0,0.0,6.0,5.0,149.0,1.0
0.0,3.0,32.0,1.0,12.0,1.0,4.0,4.0,128.0,1.0
0.0,2.0,3.0,0.0,12.0,0.0,3.0,3.0,173.0,1.0
0.0,5.0,6.0,0.0,12.0,1.0,0.0,4.0,178.0,1.0
1.0,5.0,86.0,0.0,25.0,1.0,0.0,5.0,107.0,1.0
0.0,4.0,65.0,0.0,19.0,1.0,9.0,2.0,80.0,1.0
0.0,0.0,3829.0,1.0,17.0,0.0,0.0,0.0,58.0,0.0
0.0,7.0,107.0,0.0,46.0,1.0,1.0,4.0,119.0,1.0
1.0,5.0,89.0,0.0,15.0,1.0,2.0,1.0,190.0,1.0
0.0,7.0,35.0,0.0,45.0,1.0,4.0,2.0,128.0,1.0
0.0,7.0,125.0,0.0,22.0,1.0,4.0,2.0,125.0,1.0
0.0,7.0,159.0,1.0,48.0,0.0,0.0,1.0,64.0,1.0
1.0,0.0,4890.0,0.0,15.0,0.0,3.0,1.0,52.0,0.0
1.0,2.0,5.0,0.0,15.0,0.0,2.0,0.0,129.0,1.0
0.0,0.0,566.0,0.0,24.0,0.0,0.0,0.0,17.0,0.0
0.0,5.0,36.0,1.0,43.0,0.0,3.0,3.0,70.0,1.0
1.0,9.0,43.0,1.0,48.0,1.0,3.0,4.0,101.0,1.0
1.0,0.0,2528.0,0.0,9.0,1.0,2.0,0.0,32.0,0.0
1.0,3.0,46.0,1.0,47.0,0.0,2.0,0.0,103.0,1.0
1.0,4.0,118.0,1.0,49.0,1.0,6.0,2.0,186.0,1.0
0.0,7.0,9.0,1.0,39.0,0.0,0.0,0.0,192.0,1.0
0.0,7.0,86.0,0.0,49.0,0.0,3.0,5.0,151.0,1.0
0.0,7.0,4.0,0.0,31.0,0.0,1.0,3.0,58.0,1.0
1.0,3.0,99.0,0.0,20.0,1.0,0.0,4.0,78.0,1.0
0.0,1.0,96.0,0.0,21.0,0.0,7.0,2.0,67.0,1.0
0.0,3.0,49.0,1.0,25.0,1.0,1.0,4.0,160.0,1.0
1.0,5.0,82.0,0.0,40.0,0.0,7.0,5.0,126.0,1.0
1.0,0.0,8511.0,0.0,12.0,0.0,3.0,2.0,14.0,0.0
0.0,5.0,62.0,0.0,15.0,0.0,4.0,3.0,84.0,1.0
1.0,0.0,668.0,0.0,6.0,0.0,0.0,0.0,79.0,0.0
0.0,3.0,2.0,0.0,50.0,1.0,2.0,2.0,119.0,1.0
0.0,0.0,2034.0,1.0,3.0,0.0,0.0,1.0,63.0,0.0
0.0,2.0,55.0,1.0,27.0,1.0,0.0,2.0,147.0,1.0
1.0,0.0,4426.0,1.0,20.0,0.0,1.0,1.0,43.0,0.0
0.0,7.0,27.0,0.0,28.0,0.0,3.0,2.0,190.0,1.0
1.0,0.0,1842.0,0.0,5.0,0.0,1.0,0.0,75.0,0.0
1.0,4.0,67.0,1.0,42.0,1.0,0.0,4.0,162.0,1.0
0.0,0.0,2383.0,0.0,15.0,0.0,1.0,2.0,37.0,0.0
0.0,5.0,118.0,0.0,44.0,1.0,1.0,2.0,118.0,1.0
0.0,4.0,32.0,1.0,47.0,0.0,4.0,1.0,57.0,1.0
0.0,0.0,297.0,1.0,7.0,0.0,1.0,0.0,15.0,0.0
1.0,3.0,53.0,0.0,46.0,1.0,0.0,0.0,147.0,1.0
0.0,0.0,3475.0,0.0,19.0,0.0,2.0,0.0,14.0,0.0
1.0,2.0,1200.0,1.0,23.0,1.0,2.0,2.0,47.0,0.0
1.0,1.0,3491.0,0.0,12.0,0.0,1.0,2.0,32.0,0.0
0.0,4.0,134.0,1.0,20.0,1.0,1.0,5.0,120.0,1.0
0.0,9.0,55.0,1.0,18.0,1.0,3.0,1.0,158.0,1.0
1.0,3.0,14.0,0.0,41.0,0.0,4.0,2.0,167.0,1.0
0.0,4.0,82.0,0.0,22.0,1.0,1.0,5.0,163.0,1.0
0.0,0.0,1858.0,0.0,14.0,1.0,1.0,0.0,21.0,0.0
0.0,5.0,77.0,1.0,15.0,0.0,0.0,5.0,76.0,1.0
1.0,3.0,131.0,1.0,47.0,1.0,0.0,5.0,53.0,1.0
1.0,2.0,95.0,1.0,49.0,0.0,1.0,5.0,61.0,1.0
1.0,0.0,6898.0,0.0,8.0,0.0,0.0,1.0,37.0,0.0
1.0,1.0,447.0,1.0,20.0,0.0,0.0,1.0,11.0,0.0
1.0,0.0,9671.0,0.0,21.0,0.0,1.0,2.0,52.0,0.0
0.0,0.0,7051.0,0.0,11.0,0.0,0.0,2.0,31.0,0.0
1.0,4.0,24.0,1.0,17.0,1.0,7.0,2.0,74.0,1.0
0.0,0.0,6543.0,0.0,24.0,0.0,0.0,2.0,17.0,0.0
0.0,0.0,4770.0,0.0,5.0,0.0,0.0,2.0,21.0,0.0
